,rooms,area,price
5451,3,53.8,320.11
5452,3,53.8,320.11
5453,3,61.7,320.778
5454,3,53.8,321.455
5455,3,53.8,322.8
5456,3,57.5,323.438
5457,3,57.5,323.438
5458,4,52.5,325.0
5459,3,68.11,326.928
5460,4,73.0,329.0
5461,2,48.5,329.0
5462,2,35.1,330.0
5463,3,64.89,330.0
5464,3,53.8,330.87
5465,2,51.06,331.89
5466,2,51.06,331.89
5467,3,58.9,333.0
5468,2,51.06,334.443
5469,4,63.81,335.577
5470,3,52.47,335.808
5471,3,52.47,335.808
5472,3,52.2,336.69
5473,3,52.2,336.69
5474,2,51.06,336.996
5475,2,51.06,336.996
5476,2,50.81,337.886
5477,3,52.47,338.432
5478,3,52.47,338.432
5479,3,52.2,339.3
5480,3,52.2,339.3
5481,2,51.06,339.549
5482,3,52.47,341.055
5483,3,52.47,341.055
5484,3,60.7,341.438
5485,3,65.7,341.574
5486,3,52.61,344.596
5487,4,65.8,344.944
5488,3,54.1,345.0
5489,3,54.1,345.0
5490,3,54.1,345.0
5491,3,54.1,345.0
5492,3,54.1,345.0
5493,4,65.9,345.469
5494,2,63.0,346.5
5495,4,58.96,347.864
5496,2,54.0,348.0
5497,2,55.08,349.0
5498,3,47.0,349.0
5499,4,69.0,349.0
5500,2,58.0,349.0
5501,4,66.7,349.663
5502,4,66.7,349.663
5503,2,63.0,349.9
5504,3,66.5,350.0
5505,2,63.0,349.9
5506,3,66.5,350.0
5507,4,66.8,350.187
5508,4,66.8,350.187
5509,4,66.8,350.187
5510,3,55.2,353.28
5511,3,67.4,353.542
5512,4,66.0,354.993
5513,3,56.17,355.0
5514,3,55.2,356.04
5515,3,55.2,356.04
5516,3,63.6,358.0
5517,3,55.2,358.8
5518,3,55.2,358.8
5519,4,77.66,361.119
5520,4,77.66,361.119
5521,3,72.3,361.428
5522,3,55.2,361.56
5523,3,62.0,365.99
5524,3,64.0,368.0
5525,3,51.0,370.0
5526,3,57.04,370.19
5527,3,56.65,374.0
5528,4,85.44,377.5
5529,4,85.44,377.5
5530,4,85.44,377.5
5531,4,85.44,377.5
5532,3,62.13,378.372
5533,3,59.64,381.696
5534,3,59.64,381.696
5535,3,59.0,384.0
5536,3,59.64,384.678
5537,3,59.64,384.678
5538,3,59.64,387.66
5539,3,59.64,387.66
5540,1,39.0,390.0
5541,3,64.0,390.208
5542,3,59.64,390.642
5543,3,64.24,391.671
5544,3,64.24,391.671
5545,3,64.26,391.793
5546,3,59.82,391.821
5547,3,61.84,395.776
5548,3,61.84,395.776
5549,3,64.03,396.0
5550,2,55.0,397.0
5551,3,58.5,398.0
5552,3,61.84,398.868
5553,3,61.84,398.868
5554,3,61.84,401.96
5555,3,61.84,401.96
5556,3,61.84,405.052
5557,3,62.0,408.144
5558,3,68.25,416.12
5559,3,68.3,416.426
5560,3,68.7,418.864
5561,3,65.77,419.0
5562,3,61.09,427.731
5563,4,79.3,428.22
5564,4,72.4,428.97
5565,3,85.0,429.0
5566,3,90.0,430.0
5567,3,79.0,430.0
5568,4,78.6,434.272
5569,4,78.6,434.272
5570,5,95.0,435.0
5571,3,62.4,436.8
5572,4,87.0,440.0
5573,3,72.33,449.0
5574,2,74.0,450.0
5575,3,78.45,450.0
5576,3,66.99,464.522
5577,2,88.0,479.0
5578,3,69.0,480.0
5579,2,35.0,480.0
5580,4,79.76,486.536
5581,3,67.2,488.76
5582,3,67.2,488.76
5583,3,80.0,490.0
5584,3,88.0,490.0
5585,3,94.96,495.0
5586,4,92.0,499.0
5587,4,115.0,510.0
5588,4,82.79,514.0
5589,3,96.0,515.0
5590,4,82.79,519.0
5591,5,93.07,525.0
5592,4,82.79,526.0
5593,4,82.79,532.0
5594,2,74.0,535.0
5595,4,82.52,539.0
5596,4,88.44,539.0
5597,4,87.64,545.0
5598,4,89.26,545.0
5599,5,104.0,570.0
5600,4,88.85,579.0
5601,3,95.0,580.0
5602,5,126.0,599.0
5603,4,80.55,614.262
5604,2,59.0,635.0
5605,4,104.38,646.842
5606,4,105.64,654.651
5607,3,89.96,660.5
5608,3,87.66,672.0
5609,5,128.0,697.0
5610,2,62.0,699.0
5611,4,97.66,722.0
5612,4,108.0,730.0
5613,4,120.0,733.5
5614,2,70.0,790.0
5615,4,190.7,859.0
5616,4,96.71,899.0
5617,6,123.0,910.0
5618,3,67.4,35333.237
5619,1,22.92,129.04
5620,1,24.97,146.075
5621,1,23.85,149.0
5622,1,27.43,149.622
5623,1,27.43,158.762
5624,1,27.0,160.0
5625,3,27.88,167.0
5626,1,31.44,171.876
5627,1,31.55,172.014
5628,1,23.0,179.0
5629,2,29.96,179.7
5630,3,30.4,182.0
5631,2,36.4,183.82
5632,2,33.53,184.415
5633,2,38.19,185.0
5634,2,33.66,185.13
5635,1,26.76,197.4
5636,1,26.76,197.4
5637,2,37.18,203.028
5638,2,43.42,204.0
5639,2,39.26,206.468
5640,1,25.0,208.0
5641,2,35.0,210.0
5642,2,35.0,218.648
5643,2,34.0,219.0
5644,1,29.0,220.0
5645,2,42.16,221.719
5646,2,39.6,223.824
5647,2,47.4,227.292
5648,2,46.96,227.293
5649,2,41.82,229.116
5650,1,33.22,230.879
5651,2,47.84,231.0
5652,2,42.98,235.104
5653,2,38.9,235.345
5654,1,24.2,237.83
5655,2,35.98,239.0
5656,2,44.31,241.046
5657,2,44.31,241.046
5658,2,44.32,241.1
5659,2,44.32,241.1
5660,2,44.47,242.15
5661,2,44.47,242.15
5662,2,44.47,242.15
5663,2,32.69,243.0
5664,2,42.65,244.76
5665,2,44.68,245.239
5666,2,32.81,249.0
5667,2,39.87,249.1
5668,2,40.76,250.0
5669,3,54.99,252.0
5670,2,49.39,255.84
5671,2,47.7,257.103
5672,2,42.07,259.0
5673,2,43.69,264.0
5674,2,69.29,265.0
5675,2,40.05,266.2
5676,2,47.62,266.672
5677,2,41.32,269.0
5678,2,57.47,269.5
5679,2,40.25,269.675
5680,2,56.59,270.0
5681,2,49.83,271.182
5682,3,46.68,273.0
5683,3,46.68,273.0
5684,3,49.49,273.318
5685,3,50.37,274.013
5686,3,50.37,274.013
5687,2,47.7,275.0
5688,2,50.57,275.1
5689,2,48.27,275.139
5690,2,47.49,275.442
5691,2,46.86,279.0
5692,3,51.33,279.236
5693,2,44.0,280.0
5694,2,48.0,280.0
5695,2,48.0,280.0
5696,3,51.07,280.885
5697,3,54.1,281.331
5698,3,54.1,281.331
5699,3,54.1,281.331
5700,2,48.0,282.0
5701,2,53.0,285.0
5702,3,54.1,286.881
5703,2,44.86,289.0
5704,2,44.86,289.0
5705,2,44.86,289.0
5706,2,52.0,289.0
5707,2,60.0,290.0
5708,3,54.1,290.0
5709,3,54.52,296.588
5710,2,50.0,299.0
5711,3,64.0,299.0
5712,3,61.37,300.713
5713,2,46.53,304.0
5714,3,46.53,304.0
5715,2,46.53,304.0
5716,3,47.16,306.0
5717,3,47.16,306.0
5718,3,51.91,306.269
5719,3,50.64,308.752
5720,3,48.1,309.0
5721,2,48.1,309.0
5722,3,64.0,309.0
5723,3,70.1,315.0
5724,2,56.56,316.17
5725,2,56.56,316.17
5726,2,56.56,316.17
5727,3,54.3,317.655
5728,2,46.53,322.6
5729,3,61.0,323.239
5730,2,37.8,324.235
5731,2,61.27,325.0
5732,3,58.0,329.0
5733,4,72.0,330.0
5734,4,64.0,330.0
5735,3,47.0,333.0
5736,2,57.0,335.0
5737,2,63.0,335.0
5738,3,62.45,336.605
5739,4,64.41,338.8
5740,3,56.0,343.0
5741,3,53.78,344.192
5742,3,53.78,344.192
5743,2,54.69,349.0
5744,4,71.0,349.0
5745,3,67.0,350.0
5746,3,67.0,350.0
5747,3,54.95,352.384
5748,2,46.8,353.34
5749,2,46.8,353.34
5750,2,51.0,355.0
5751,3,57.6,357.0
5752,3,57.6,357.0
5753,3,57.6,357.0
5754,3,57.6,357.0
5755,3,65.0,358.0
5756,4,80.06,359.0
5757,3,72.0,360.0
5758,2,60.0,360.0
5759,4,77.66,361.119
5760,2,49.54,361.2
5761,3,66.03,362.504
5762,3,66.99,364.425
5763,3,66.38,365.0
5764,3,56.41,366.1
5765,3,56.71,367.0
5766,3,64.0,369.0
5767,3,54.68,369.0
5768,4,75.0,369.0
5769,4,72.2,372.5
5770,2,48.0,375.0
5771,4,76.5,375.0
5772,3,69.87,375.0
5773,2,57.0,375.0
5774,3,61.94,377.834
5775,3,64.0,379.0
5776,2,82.0,379.0
5777,2,62.62,379.0
5778,4,85.97,380.2
5779,3,84.2,387.387
5780,2,53.2,387.857
5781,3,63.93,388.927
5782,3,60.5,389.0
5783,3,64.06,390.0
5784,3,80.7,390.0
5785,3,59.0,390.0
5786,3,63.97,390.025
5787,3,64.14,391.061
5788,3,57.98,394.7
5789,3,63.34,399.042
5790,2,55.3,402.307
5791,3,68.5,404.0
5792,4,85.41,406.552
5793,3,57.83,409.8
5794,4,70.86,410.0
5795,4,77.78,412.303
5796,4,77.78,418.21
5797,3,68.68,418.741
5798,3,68.68,418.741
5799,3,68.7,418.863
5800,3,62.0,419.0
5801,3,61.0,425.0
5802,3,72.0,425.0
5803,3,63.48,427.1
5804,4,88.45,428.983
5805,4,97.0,430.0
5806,3,73.92,436.128
5807,3,73.92,436.128
5808,3,73.92,436.128
5809,4,74.0,440.0
5810,3,83.3,440.0
5811,3,62.92,442.319
5812,4,90.5,448.0
5813,3,79.2,448.0
5814,4,95.0,449.0
5815,3,71.21,449.0
5816,3,60.53,452.96
5817,3,74.0,459.0
5818,4,112.0,460.0
5819,3,61.85,461.9
5820,3,61.85,461.9
5821,3,73.31,469.184
5822,3,79.0,480.0
5823,3,85.59,487.007
5824,3,85.0,489.0
5825,3,68.0,489.0
5826,3,69.91,490.0
5827,4,84.1,496.19
5828,6,80.81,498.0
5829,4,89.32,499.299
5830,1,55.57,500.0
5831,4,100.3,501.5
5832,3,78.45,502.08
5833,4,115.0,510.0
5834,4,110.34,520.805
5835,3,68.9,530.531
5836,3,69.0,539.0
5837,5,126.0,599.0
5838,5,126.0,599.0
5839,6,110.0,609.999
5840,6,110.0,609.999
5841,4,82.0,614.262
5842,3,107.43,620.0
5843,4,104.38,647.586
5844,5,126.17,649.0
5845,4,105.33,652.73
5846,4,99.9,690.0
5847,4,126.0,690.0
5848,5,127.47,697.0
5849,5,127.5,697.0
5850,4,90.7,721.065
5851,7,106.0,830.0
5852,5,190.7,859.0
5853,5,143.6,1148.8
5854,3,64.0,1150.0
5855,2,51.0,1275.0
5856,3,101.3,1400.0
5857,4,167.5,1608.96
5858,4,165.1,1750.06
5859,1,17.0,130.0
5860,1,31.16,160.162
5861,1,26.0,169.0
5862,1,31.38,173.563
5863,1,32.15,179.654
5864,1,32.15,179.654
5865,1,32.3,179.913
5866,1,26.48,180.064
5867,2,36.0,185.0
5868,1,33.53,186.091
5869,2,34.25,188.375
5870,1,36.66,188.432
5871,2,43.81,192.0
5872,1,33.84,192.888
5873,2,35.02,196.287
5874,2,36.12,198.66
5875,1,27.0,199.0
5876,2,44.0,202.356
5877,2,40.9,204.342
5878,2,38.6,204.479
5879,2,39.26,206.468
5880,2,37.91,208.884
5881,2,36.0,210.0
5882,2,35.38,215.0
5883,2,35.38,215.0
5884,2,43.0,215.017
5885,2,41.18,216.565
5886,2,39.48,217.535
5887,2,37.52,217.616
5888,2,39.64,219.0
5889,2,38.61,220.0
5890,2,41.63,228.965
5891,1,33.32,231.574
5892,2,33.32,231.574
5893,2,33.32,231.574
5894,2,43.95,233.2
5895,2,43.95,233.2
5896,2,38.9,235.0
5897,2,36.0,235.0
5898,2,43.95,237.6
5899,2,43.95,237.6
5900,2,45.05,237.666
5901,2,39.77,238.998
5902,2,39.0,240.0
5903,2,32.69,243.0
5904,3,54.6,249.0
5905,2,47.63,250.486
5906,2,39.88,250.74
5907,2,34.0,255.0
5908,3,53.26,255.115
5909,2,49.39,255.84
5910,2,49.39,255.84
5911,2,32.81,257.7
5912,2,46.2,259.0
5913,3,46.49,259.879
5914,2,51.0,259.999
5915,2,39.6,262.0
5916,2,45.59,262.462
5917,2,46.7,266.0
5918,2,50.41,267.1
5919,2,48.1,269.0
